7.069999999999999896e-03 7.239999999999999908e-03 3.045344095690506042e-03
1.413999999999999979e-02 9.687272727272728395e-03 2.129433475627370842e-03
2.120999999999999969e-02 1.401090909090909123e-02 1.966388414312620139e-03
2.827999999999999958e-02 1.770909090909091044e-02 2.021584745576154949e-03
3.536000000000000254e-02 2.182818181818181949e-02 2.374893409763592297e-03
4.243000000000000244e-02 2.643454545454545362e-02 3.081480100425168338e-03
4.950000000000000233e-02 2.960999999999999743e-02 3.172428482935248355e-03
5.657000000000000223e-02 3.277727272727273128e-02 3.503291154128292118e-03
6.364000000000000212e-02 3.587545454545454371e-02 3.584617471813925180e-03
7.070999999999999508e-02 3.900909090909090299e-02 3.785257495208722324e-03
7.778000000000000191e-02 3.960000000000000325e-02 3.464637173471653720e-03
8.484999999999999487e-02 4.100636363636363940e-02 3.489212720581330064e-03
9.192000000000000171e-02 4.170363636363635940e-02 3.286206276309858090e-03
9.898999999999999466e-02 4.182272727272726837e-02 3.156416812211549749e-03
1.060699999999999976e-01 4.265000000000000041e-02 2.993515719624061707e-03
1.131400000000000045e-01 4.381636363636363940e-02 3.022983932432912919e-03
1.202099999999999974e-01 4.409727272727272801e-02 2.529244192109732139e-03
1.272800000000000042e-01 4.433363636363635979e-02 2.155878288445461487e-03
1.343499999999999972e-01 4.511636363636364194e-02 2.026568680325968597e-03
1.414199999999999902e-01 4.576090909090908126e-02 1.929823549740489023e-03
