7.069999999999999896e-03 2.061778641306198645e-02 4.833443553332369275e-03
1.413999999999999979e-02 2.494232334594539968e-02 3.311565103690141364e-03
2.120999999999999969e-02 2.958062855779391292e-02 3.256962569530545519e-03
2.827999999999999958e-02 3.411640454034152448e-02 3.495170360746672252e-03
3.536000000000000254e-02 3.871959811841700627e-02 4.395010151385161760e-03
4.243000000000000244e-02 4.340720319051025178e-02 6.195446303499599003e-03
4.950000000000000233e-02 4.628932781129638241e-02 5.947950622612873176e-03
5.657000000000000223e-02 4.969371101339598029e-02 6.847348386491064476e-03
6.364000000000000212e-02 5.051325595664175189e-02 7.051074224684370992e-03
7.070999999999999508e-02 5.167254968128980053e-02 7.282945642007508658e-03
7.778000000000000191e-02 5.167392712274603006e-02 6.359905694444520884e-03
