7.069999999999999896e-03 1.136666666666666728e-02 1.608705835717279221e-03
1.413999999999999979e-02 1.606727272727272865e-02 1.291660847599246245e-03
2.120999999999999969e-02 2.027666666666666159e-02 1.340693779437887286e-03
2.827999999999999958e-02 2.465030303030303280e-02 1.569015968155985279e-03
3.536000000000000254e-02 2.732666666666666577e-02 1.422482708296487304e-03
4.243000000000000244e-02 3.040484848484848249e-02 1.621372273098575269e-03
4.950000000000000233e-02 3.299636363636364311e-02 1.289997246470379454e-03
5.657000000000000223e-02 3.534939393939393049e-02 1.508598309488919618e-03
6.364000000000000212e-02 3.678151515151514839e-02 1.527332347394032546e-03
7.070999999999999508e-02 3.875909090909090970e-02 1.853907142261415879e-03
7.778000000000000191e-02 3.981090909090909125e-02 1.460610358577629818e-03
8.484999999999999487e-02 4.062575757575757202e-02 1.811403071966092432e-03
9.192000000000000171e-02 4.289515151515152502e-02 1.435648436007654983e-03
9.898999999999999466e-02 4.491727272727273623e-02 1.627815003191315389e-03
1.060699999999999976e-01 4.643272727272726441e-02 1.409039475941560203e-03
1.131400000000000045e-01 4.836393939393940355e-02 1.821565636006531328e-03
1.202099999999999974e-01 4.758242424242424551e-02 1.523084928918425106e-03
1.272800000000000042e-01 4.728848484848484357e-02 1.815058864494939212e-03
1.343499999999999972e-01 4.944484848484850120e-02 1.269569648726784003e-03
1.414199999999999902e-01 5.029666666666666314e-02 1.698528189464956024e-03
