7.069999999999999896e-03 3.605714285714285445e-03 1.434908574588612514e-03
1.413999999999999979e-02 6.607619047619047066e-03 1.407547183029534766e-03
2.120999999999999969e-02 1.051523809523809486e-02 1.226885354479981217e-03
2.827999999999999958e-02 1.411952380952380924e-02 1.351172410399970611e-03
3.536000000000000254e-02 1.682809523809523575e-02 1.170247588790173428e-03
4.243000000000000244e-02 2.013714285714285693e-02 1.240049034005483554e-03
4.950000000000000233e-02 2.223571428571428227e-02 1.290014162841020100e-03
5.657000000000000223e-02 2.413571428571428118e-02 1.460592954394090157e-03
6.364000000000000212e-02 2.584809523809523946e-02 1.403983015551863323e-03
7.070999999999999508e-02 2.782142857142857681e-02 1.527949033014344964e-03
7.778000000000000191e-02 2.941047619047619521e-02 1.397391881626154023e-03
8.484999999999999487e-02 3.086571428571428799e-02 1.383029812030579092e-03
9.192000000000000171e-02 3.262285714285714094e-02 1.402881573326397995e-03
9.898999999999999466e-02 3.441238095238095124e-02 1.489782115095665245e-03
1.060699999999999976e-01 3.563142857142857084e-02 1.450811140032623285e-03
1.131400000000000045e-01 3.700714285714284957e-02 1.669649594975915587e-03
1.202099999999999974e-01 3.905095238095238064e-02 1.718448702522911613e-03
1.272800000000000042e-01 4.071571428571428564e-02 1.981130666362308432e-03
1.343499999999999972e-01 4.147285714285715158e-02 1.849204173112886564e-03
1.414199999999999902e-01 4.291238095238093797e-02 1.947495036774001204e-03
