7.069999999999999896e-03 2.207999999999999460e-03 1.592114505932283857e-03
1.413999999999999979e-02 4.764000000000000873e-03 2.092146600981871930e-03
2.120999999999999969e-02 7.481999999999999935e-03 2.498509075428784199e-03
2.827999999999999958e-02 1.014699999999999977e-02 3.136908844706839949e-03
3.536000000000000254e-02 1.134899999999999798e-02 3.148423399099937146e-03
4.243000000000000244e-02 1.309199999999999947e-02 3.247955911030813141e-03
4.950000000000000233e-02 1.399200000000000096e-02 2.965193012267497864e-03
5.657000000000000223e-02 1.462800000000000211e-02 3.002128011927539426e-03
6.364000000000000212e-02 1.527999999999999844e-02 2.874115690086257238e-03
7.070999999999999508e-02 1.618700000000000000e-02 2.777579359802344241e-03
7.778000000000000191e-02 1.696200000000000138e-02 2.683799098293312892e-03
8.484999999999999487e-02 1.752299999999999691e-02 2.702159340231437626e-03
9.192000000000000171e-02 1.858300000000000229e-02 2.806545937625108764e-03
9.898999999999999466e-02 1.969100000000000364e-02 2.987987265702449734e-03

