8.490738841923253233e-01 1.411633819189450079e-01 1.493328939567708288e-03 -1.434816022815349201e-01 1.280625532404190414e-01 -1.773119686276401763e-02 2.622028923606527402e-03 1.728363729175870153e-02 -1.275916225958245720e-02 -3.790393575757747269e-02 1.388356314910274331e-04 3.692988855276543858e-02 2.232299032217095053e-02 -6.972032535073707750e-04 3.325785859192405530e-03 -5.057000463150601935e-03 7.927655681851603423e-03 -5.052152057218676703e-03 1.195186725811454983e-03 2.030674243192573825e-03 -5.512178106525621180e-03 -1.067059513777500121e-03 -1.385758863462801214e-03 1.746181488002813368e-03 -3.441183123202209830e-04 6.649123638263593726e-03 1.343548857346761258e-03 -3.125726987180350597e-03 -2.632799747624512982e-03 1.032836643620119307e-03 1.188573310018533474e-03 -3.687167442450901421e-04 4.203920921842213662e-04 -5.124367882469071022e-04 -9.517212180444299956e-06 -2.010317190574809152e-03 -4.639219775694618762e-03 8.385938005067165770e-04 6.409050699412653619e-05 -5.782397876557977996e-03 -4.394211653085503509e-03 -2.341308854728506566e-03 1.618867588400487150e-03 -2.146049391504903717e-03 1.820231695811610595e-04 -5.370879754890324357e-04 5.715057822395376574e-03 -6.066475875443527776e-04 1.398783259974690878e-03 -7.330368048453438611e-04 7.572752134846355305e-04 -9.813446976074956946e-03 7.156776593503828441e-04 -4.641951420259775828e-03 1.976107382576119606e-03 1.567680121264433723e-03 2.711977606157963197e-03 -6.459874794003787630e-04 -9.789478964337516419e-04 9.006969122770738540e-04 1.264279922395592295e-03 -6.995428408181307426e-05 -7.300253245677687432e-04 -2.417440023331035755e-03
1.460179943386243628e-01 1.216528379927698383e-01 1.440249903673689325e-01 2.553634055523658093e-03 4.122696174695690552e-02 1.020487598021277281e-01 4.215508240750875935e-02 1.119643129889732460e-03 -1.159722404358815538e-02 -2.475916192759293651e-03 -1.092388039523308103e-02 -2.551907050215041720e-03 -8.350140107274526755e-03 -3.620945840670893989e-03 -6.027300525075694054e-03 -1.014819313233961042e-03 5.886858477810769270e-03 7.491284142449793244e-03 1.776897299441540295e-03 -4.568205202268442759e-04 -3.571180825321446789e-03 2.236688195981204378e-04 -1.957832793375272658e-03 1.217021973558280422e-03 -1.136156002133771820e-03 1.609641405075568337e-03 -1.618071488447736473e-03 1.081749321222286956e-03 -1.562479611124769144e-04 1.313533720889772981e-03 -1.440878486506743132e-03 2.101178901337701131e-04 -3.326496826423571578e-04 2.482980576191681256e-03 -5.422072250976391582e-04 5.705197627609555431e-04 2.009188866735114529e-03 1.577166239058035862e-04 4.397105833440950371e-04 -1.141206159639037094e-03 2.888303859304879416e-06 6.324403562800620757e-05 -1.187136586647941745e-04 4.301347789127235848e-04 1.611781146743548583e-04 -3.584454008382389448e-04 3.094534796330963757e-04 2.893212005167984679e-04 -2.194662854978526834e-04 6.802519685886609805e-04 -1.122376766746423097e-03 1.026644945649462522e-04 2.554548680916615537e-04 -1.969851842988944602e-03 -3.286681916321582803e-04 3.114864765999307236e-04 2.238464949345929681e-04 -8.673795103257577171e-04 -1.193901336869146760e-03 -8.036466857208745423e-05 5.306361652503225603e-05 -1.641920169472284405e-04 -3.139385174024012935e-04 -1.624765028848001753e-04
-3.244192764598380395e-04 1.424586239356562811e-01 8.432932383041142899e-01 1.434121060515403945e-01 -4.948928423308475736e-04 -1.413438376918705122e-02 1.198934185897027604e-01 -1.800023288330641555e-02 -4.083729642357526897e-03 -3.567455112857411542e-02 -1.181133402782643706e-02 -3.576223670034549273e-02 -2.743255847845364661e-03 -9.125469305629394499e-05 2.393910554464048074e-02 3.836785765012182183e-03 1.857822200116858219e-04 -3.293505250676144729e-03 8.367304390290687677e-03 -8.551785634675936054e-03 2.326019818900377329e-04 -5.140200125495483080e-03 -4.709203221687839440e-03 -9.008925046608030895e-04 -9.440944733933496168e-04 4.858919356173773373e-03 -8.299356259467203069e-04 2.336295302791969401e-03 -1.688586538635029541e-03 2.290671366543722224e-03 -4.699955297449957478e-03 8.239711780582048475e-04 1.385878962416627405e-03 2.516345024204819265e-03 2.187351820284304474e-05 1.683964081361172607e-03 -3.128036425769617750e-03 1.636477186401994214e-03 -3.228633805350713051e-03 1.983295097977161477e-03 -1.815465455124618812e-03 1.343269938990858175e-03 1.277533845213338088e-03 4.296438247502558350e-04 -1.228946043521153770e-03 7.913428288479620529e-04 7.436184178591191945e-04 -1.930812073637618530e-04 7.364790776615311304e-04 1.106565229259546352e-03 -1.723438308903856963e-04 -1.549779074707054389e-03 -1.799218001168334091e-03 -3.375984672229118242e-04 -9.280167215090353921e-04 -1.811362584896347456e-03 -5.810243706248777651e-04 7.896406847410635281e-04 5.658644970864576233e-04 9.675497497291764759e-04 4.844819136543388025e-04 -8.641367163989922882e-05 -1.927898174146191329e-04 -5.833344135462470740e-04
-1.408830390113909592e-01 2.547590252564642561e-03 1.435707102652964418e-01 1.244602845517607109e-01 -4.627985225025564586e-02 1.576815279921920786e-03 4.284706814561876909e-02 1.049647154913287556e-01 6.736120998478038052e-03 -3.306288689732033098e-05 -1.137227364495297689e-02 1.746151561022945588e-03 7.058049276461931740e-03 -3.745433284332325315e-03 -9.322271487255657726e-03 -6.130579504287614855e-03 -1.792076423709399683e-03 1.289886089345192556e-03 9.271242486105537835e-04 6.161113757709799597e-03 -1.362977441880642605e-02 -9.454903279056931604e-04 -3.996292449547224346e-03 -5.251681192144540961e-03 9.499821153885667970e-04 7.436803262139264799e-03 3.793072383754431018e-05 -2.933168644346754875e-04 6.063587966129711012e-05 1.362903103008348540e-03 1.190495546841598444e-03 -6.087166049801503174e-04 3.703175005032254924e-05 -2.592671316844820731e-03 -1.508749298840497254e-03 -2.684690333981145684e-03 1.864162786778358655e-04 -8.934175302414510897e-04 2.000453919809376362e-03 -3.530089791643075889e-03 1.558145006992641367e-04 -1.018168706512202325e-03 1.645668436085318497e-04 -3.352145335483444686e-04 -4.078738526848937245e-04 1.185128148182060644e-04 8.034695218226059737e-04 -2.227676892623834664e-05 -1.404994155261700753e-03 2.166603483959865148e-04 -2.030803975331155978e-04 9.388806295965013539e-04 -6.063340090255127986e-04 -5.305299243320618077e-04 1.212931413190178136e-04 -2.081867831049815114e-04 5.887402387472894395e-04 -2.535920701540212850e-04 -1.496589459551166969e-04 6.975464767180173352e-04 -3.086968643839248564e-04 3.262798625937584772e-04 -3.666399186538033347e-05 4.264701703892519982e-04
1.258093272870146606e-01 4.282572842837722993e-02 4.255383389046673952e-04 -4.057468987207898947e-02 1.754605382222860777e-01 1.375904613616020788e-01 -5.372420724585982073e-04 -1.372860094887876636e-01 1.055319012978630511e-01 4.394127472744822904e-02 2.625027155156446981e-03 -4.886259323933760113e-02 -4.556184672993078381e-03 -1.260937388548398312e-02 -2.306641833033981973e-03 1.309754106937828511e-02 -6.521779833127075258e-03 -7.297779893030239932e-03 -1.732867525817398217e-03 1.026222584805051852e-02 1.059816122660499696e-02 4.113623075663556429e-03 4.924648007606409212e-04 -1.861135759857105495e-03 -2.007319830700889617e-03 -1.959931721802684722e-03 -1.522612288149190500e-04 3.720304726940947774e-03 -1.150542904622742007e-03 -6.065027921121667401e-04 1.837727592418977093e-03 2.808717196192761761e-03 1.922869986226915032e-03 -5.972484204488711789e-05 -1.200300578327265699e-03 -2.282662840686282280e-03 4.221920812179646987e-03 -6.944422953634571925e-04 9.788020272371948920e-04 1.069525380942096433e-03 -1.274065032254688076e-03 6.436939504143937563e-04 1.345139347939027169e-03 5.418933695666222020e-04 2.584595697747659425e-04 -1.017122738989444585e-03 -1.253340224257782189e-03 -3.904206638544533998e-03 -2.619802611385908114e-03 -1.691081638778319830e-03 1.237859295976531052e-03 1.512644055342568256e-03 3.808611003149270716e-04 3.986674043559871802e-04 8.950091119082760442e-04 2.362864077331799223e-04 -2.681877348436650021e-04 1.600506759512123353e-03 1.447520705463446007e-03 1.306737994843665002e-04 7.461385107533772317e-04 -1.210088315779530947e-04 1.461382251513185715e-04 9.533725166356338699e-04
-1.441135715960446297e-02 1.039344208898555916e-01 -1.550173831286998441e-02 -1.684739613127752764e-03 1.329983662213751194e-01 7.449482695426296042e-01 1.375489474066354800e-01 -2.308085887014775300e-04 3.836705937151229165e-03 1.528310098481260593e-01 2.761135198075031702e-03 -2.265390921198536661e-03 -6.096222700928779353e-02 -2.034882196984074548e-02 -6.048492118509195270e-02 -8.097339322660374603e-04 -3.292951128496776278e-03 4.112754011842854884e-02 -7.312870960092043154e-03 8.278634801636812479e-03 -1.956198956947377207e-02 9.386689114599267719e-03 -1.927859139919986271e-03 1.999620490398342724e-03 -6.526213700189893371e-03 -4.192931489708060129e-03 -5.132667863951174969e-03 -1.034979958760571259e-03 4.908695918176234942e-03 -9.043067878269303323e-04 1.046652703687816870e-02 1.859311462369601584e-03 -5.150001445065235071e-03 -1.067444625375362985e-02 -1.153794498901602669e-02 1.170263378582494726e-03 3.956557505871000080e-02 3.093945755615695411e-04 4.943195329260054172e-03 -3.348763666918880191e-03 1.030892776572541104e-04 -2.893425498666550143e-03 -2.594580318510006540e-03 1.892104045015124145e-03 6.249451044635052433e-04 -2.314532017312237368e-03 -5.475793918939422453e-03 -7.743176965332614677e-04 -2.040080415839449785e-03 2.589340269383554830e-03 1.237738237959914740e-03 6.157684498400553541e-03 -1.482288980038722276e-03 -1.239514350003888005e-03 -7.055722246373801083e-04 2.909007988536583666e-03 -1.726964094689896218e-03 -3.085852599811012530e-03 -6.919302026216448288e-04 -6.489041156681105670e-04 7.631086404015735396e-04 1.390251269024512636e-03 -5.648146039453962606e-04 -2.461667470310189513e-03
-8.480386954358125210e-04 4.156124540287039343e-02 1.282800779764425303e-01 4.305644303364185993e-02 1.007085562549898819e-03 1.346053251336666035e-01 1.768029712908783246e-01 1.342887065476408570e-01 -6.900321338863281678e-04 4.637230482005282733e-02 1.095486392761627625e-01 4.546467519026296811e-02 9.525824213584203719e-04 -8.588066997532527169e-03 -2.568063933655773557e-03 -1.146095116781788506e-02 1.197471199979814691e-03 -7.874953348563747818e-03 -1.073260042353941547e-02 -2.514568201339595615e-03 -2.655945217858534757e-04 1.360841556507755192e-04 7.898086206589313707e-03 3.091323472158879690e-03 1.098686292409831568e-03 -5.245032857517674223e-03 2.904990813037488552e-03 -2.312629562791789373e-03 2.031215241883791919e-03 -8.414629895531334060e-04 7.232571740612744882e-03 -3.341498306585851362e-03 -2.912966279118082936e-04 2.361386625102364877e-03 1.178523256436850818e-03 2.400809513040258556e-03 2.648705597475924968e-03 -1.254928204095292522e-03 -2.189944719399293267e-03 -8.550724542738200734e-04 -1.694615751963927334e-03 1.654842984804001486e-03 -1.747081811788005028e-03 2.098292149689825938e-03 -7.208203113184956682e-04 1.488020410350152783e-03 8.112940022228844758e-04 6.624264637702997546e-04 -7.920063507334112194e-04 -1.775659577930270875e-03 2.619486374002669192e-04 1.701601295391814159e-03 8.822372487463601151e-04 3.324329083985312736e-04 1.892632111311327392e-05 -2.092622424297547817e-04 7.570006733927286729e-05 1.942184432771582904e-03 3.564372455351605385e-04 -6.281807925306850601e-04 -7.391007696036661632e-05 1.810452015499665075e-04 9.988467093299303618e-04 1.141444536818666210e-04
1.839627007333496586e-02 -2.010906688457581547e-03 -1.459579134144683987e-02 1.004524809889769110e-01 -1.395318879210231955e-01 -8.102130615719995094e-04 1.408335138481881521e-01 7.486173278431690337e-01 3.613420324157139065e-03 -3.486804382753828663e-03 5.843034181038500585e-03 1.543688160028952039e-01 5.536396112065430919e-02 -4.205313850347207165e-03 -5.702203241402298978e-02 -1.469790562739646880e-02 6.144441913869575118e-03 -4.032520784255603542e-03 -3.256360687956337541e-03 4.028076535529621222e-02 4.784608076792863825e-03 2.411154204875644649e-03 -8.290835356502632841e-03 5.242113926517089247e-03 8.292421651036769106e-03 1.184716114293429910e-03 -4.430369450243382481e-03 -3.689089958136448216e-03 -7.549216837613976529e-03 6.356231963985359799e-04 8.270531189337664707e-03 3.359076820214934502e-03 1.828656602128764935e-03 5.402054508837354080e-03 5.511392518974862374e-04 -9.186159439674060345e-03 5.096894335398448848e-03 -4.290219891644539082e-03 8.939036171676234890e-03 -6.493765705404100884e-03 1.543076237490760344e-03 -4.165974204727511225e-03 9.553388593279961514e-04 -3.123115884420207301e-03 -2.198027831303394578e-03 -2.620338549410403291e-03 7.004425356201130978e-03 -1.918878689458124219e-03 -7.002240070492904552e-04 1.237037774101634703e-04 4.715689674317432960e-03 -7.734016468370779902e-04 2.076863137210106097e-03 -3.173559671218029784e-03 6.395144131457085844e-03 -1.431436186258857853e-03 3.871488691879696083e-03 4.326117145865138311e-04 -1.520414658768990464e-04 -4.183690265263675066e-04 -2.666727392093973313e-04 3.162442489296994207e-04 2.193442271620154194e-03 1.599475894199274897e-03
-1.662773266141058526e-02 -1.190097289984808591e-02 1.046368418303133662e-03 1.368319885461502516e-02 1.082362884775715656e-01 -1.114311740567795663e-03 3.897881677081111405e-03 -4.171339154728284909e-04 6.384069753635555067e-01 1.491070950297797848e-01 1.059314622608907141e-03 -1.420087190457695048e-01 1.624152615875592565e-01 1.852057633045689489e-02 -8.176424984834596314e-04 -2.221415709867595803e-02 -2.173717622116968021e-02 -6.977166298686664214e-02 -7.139130997711073089e-03 7.004476008009266619e-02 4.692779604937296484e-02 -2.479193746782675390e-03 1.114672115741996644e-03 3.182755112057107302e-03 1.160546297866302604e-02 -7.385239725324661483e-03 -2.557716627491081907e-03 5.941838328681709087e-03 -9.453153232573778542e-03 -5.024605483213551334e-03 -1.769927129362296398e-03 6.245394645729964757e-03 3.554315085084453103e-03 6.275471275966114891e-03 1.548349225271057747e-03 -7.111360096164336640e-03 -2.114550031514302215e-03 -2.778864557128868894e-03 6.678685909072813948e-04 1.887993941862596298e-03 -2.537567459868684920e-03 1.725671914308479424e-03 1.687911866844332698e-03 -1.300903016548353138e-03 -3.701225927609580663e-04 1.329010062843733733e-03 1.140585216734412398e-02 7.011011672524712938e-04 1.416763507654902844e-03 -2.016856375273138983e-03 2.254741398575261981e-03 1.685975321589718978e-03 1.484734152665731759e-03 1.008692036519666466e-03 7.002882445315831289e-03 -8.694743753644259415e-03 1.026031737280895789e-03 3.956624127269272109e-03 5.371155436014638310e-03 1.540319069988478184e-03 4.505347336138240872e-04 -3.857788765879170321e-04 2.655465995668788819e-03 5.839963927422570479e-04
-3.863483971419585244e-02 7.884132911227698136e-05 -4.111012254948250011e-02 -2.233152675681292134e-03 4.367108595740432780e-02 1.537531347444299756e-01 4.411252037123668257e-02 -1.208032803238538993e-03 1.494859541944526526e-01 2.327477038376002949e-01 1.493403742707811732e-01 -2.233979796434610622e-03 5.194350704867427976e-02 1.054483782119834678e-01 4.858191712753501951e-02 -1.216333968620135676e-04 -1.532774074366743261e-02 -7.354142322025347504e-03 -1.438970485757205299e-02 9.109157998259272658e-04 -5.757611328272990540e-03 -4.952302665010608652e-03 -7.729454781138307869e-03 -1.316523149583217556e-03 1.145270297871847946e-03 1.104477466436835399e-02 2.394388172830418278e-03 -1.547372625918689692e-03 -3.780383311922671727e-03 -2.113536800590050477e-03 -5.122520883341818293e-03 -1.561381848871717416e-03 1.105207067223253200e-03 -2.557845720227864324e-03 4.001860324782838089e-03 -3.685335869702636383e-03 -1.508215089379421822e-02 -1.369663953002239320e-03 1.826497036099593860e-03 -9.204918119857291494e-04 -6.673865149427546037e-03 6.917925044323246795e-04 -1.143778149724693606e-03 -3.874422829796979589e-03 3.346434209670216646e-03 2.388008793166652207e-03 4.457188036463095512e-03 3.937926029284706184e-03 8.646803317340398531e-03 6.186317618347179437e-04 -3.592275551871546534e-03 -1.000385968620797275e-02 1.297344927874410090e-03 2.510876959652939572e-03 1.357590478431761538e-03 -3.000248589214442058e-03 -4.473084460090575448e-03 1.262454444685308852e-03 1.753562815470148832e-03 1.257028914698919133e-03 -3.055037419658186378e-04 1.856934234378288017e-03 -3.644795195342823667e-03 -5.143167737908280841e-04
