0.02121 0.01193 0.00070
0.03536 0.01992 0.00084
0.04950 0.02594 0.00086
0.06364 0.03046 0.00085
0.07778 0.03448 0.00083
0.09192 0.03943 0.00080
0.10607 0.04133 0.00109
0.12021 0.04414 0.00142
0.13435 0.04700 0.00102
