7.069999999999999896e-03 1.970832929782080807e-03 1.607690171892317598e-03
1.413999999999999979e-02 4.753997578692490018e-03 1.114305524230013679e-03
2.120999999999999969e-02 6.654122679580294977e-03 1.387251127862021687e-03
2.827999999999999958e-02 8.851462469733645255e-03 1.980891256603527304e-03
3.536000000000000254e-02 1.053504519774010884e-02 1.587199143591177435e-03
4.243000000000000244e-02 1.209669168684421314e-02 1.690381180526827993e-03
4.950000000000000233e-02 1.363418644067795199e-02 1.822654442519576696e-03
5.657000000000000223e-02 1.530366505246166450e-02 2.056876363390672605e-03
6.364000000000000212e-02 1.662269572235673676e-02 2.175336979290651979e-03
7.070999999999999508e-02 1.793087489911216609e-02 2.407154322154872548e-03
7.778000000000000191e-02 1.936340839386600787e-02 2.345863770173420813e-03
