7.069999999999999896e-03 9.761904761904763089e-04 4.510649913152633733e-04
1.413999999999999979e-02 2.720476190476189826e-03 4.561777889628922437e-04
2.120999999999999969e-02 4.354761904761904681e-03 6.072848084468676459e-04
2.827999999999999958e-02 6.025714285714286154e-03 7.837466188460657417e-04
3.536000000000000254e-02 7.810000000000000969e-03 1.042733412968790355e-03
4.243000000000000244e-02 9.519523809523811053e-03 1.345162657166799067e-03
4.950000000000000233e-02 1.065666666666666845e-02 1.369098439360409399e-03
5.657000000000000223e-02 1.205809523809523928e-02 1.522097716930665041e-03
6.364000000000000212e-02 1.305428571428571272e-02 1.486899034863128953e-03
7.070999999999999508e-02 1.391904761904761735e-02 1.456140863828607034e-03
7.778000000000000191e-02 1.510857142857142781e-02 1.545856180693953906e-03
8.484999999999999487e-02 1.632333333333333553e-02 1.688000109259076660e-03
9.192000000000000171e-02 1.733428571428571180e-02 1.697158699545074905e-03
9.898999999999999466e-02 1.838857142857142773e-02 1.769241453934257326e-03
1.060699999999999976e-01 2.013095238095238132e-02 1.848839116650526386e-03
1.131400000000000045e-01 2.159857142857142878e-02 2.059168566743622194e-03
1.202099999999999974e-01 2.299809523809524456e-02 1.988558157573809115e-03
1.272800000000000042e-01 2.469142857142857250e-02 2.096117216620164720e-03
1.343499999999999972e-01 2.531142857142857153e-02 1.912712903474431342e-03
1.414199999999999902e-01 2.599190476190476468e-02 1.814330348038354929e-03
