0.02121    0.014776692450208413    0.003743436294136624
0.02828    0.017441741083835085    0.004342023202464328
0.03536    0.020784987494210296    0.0038758149408067927
0.04243    0.023375975451597933    0.0041787606036312736
0.0495    0.02556617369152383    0.0038145199650294467
0.05657    0.028637880500231583    0.00389824170790694
0.06364    0.030341978693839727    0.0025275728889562923
0.07071    0.03162187679481239    0.004190694639693303
0.07778    0.03287105419175542    0.0033834648275482765
0.08485    0.03456297359888839    0.004120363019127459
0.09192    0.036295283001389525    0.003585989520697259
0.09899    0.037573670217693395    0.0031812080701713475
0.10607    0.03908551829550723    0.0030590994750556706
0.11314    0.04096683094025012    0.00276439563921163
0.12021    0.04103636452061137    0.003765169426262985
0.12728    0.04133727003242247    0.0035127624897937637
0.13435    0.04230855303381189    0.003762198512109154
0.14142    0.042827203798054686    0.003571495578577009
