0 0.010360228158364937 0.0002707091097691452 56.225039311204 -2.6185291410564995 3.784075492490047e-05
0.1 0.010894232460443682 0.00025876708344751455 56.275223528037 -2.6182021607106494 4.8390907223616614e-05
0.2 0.011142819000731304 0.0002508853393117672 56.358524148173004 -2.6174819312319966 4.66949319617882e-05
0.3 0.011493440987870149 0.00029194050747621565 56.57060616098 -2.6163841664821614 4.474933674165627e-05
0.4 0.011590525566564022 0.00020352785760508526 57.126143463153 -2.614954803550032 3.955525913452718e-05
0.5 0.00908848139456104 3.869641126786651e-05 57.749216353616 -2.613285264965339 3.2836738592756375e-05
0.6 0.006792453304273363 9.454926663751218e-05 57.949242536154 -2.611386905916931 4.985674650805905e-05
0.7 0.006277070639673363 0.00012027128382057634 58.001360609123 -2.6090423229601374 4.546857415874684e-05
0.8 0.010610648521052375 0.00028046429866736104 58.514987317331 -2.606321827672595 4.207652959395958e-05
0.9 0.03679034700784326 0.0019976614093041786 58.678055286445996 -2.605427211586883 7.386378514535609e-05
1.0 0.042436804599277456 0.0008223242454015942 58.608156098906 -2.605751394745561 2.9561738180916564e-05

