4  5.101428571428571861e-03 1.001832852234344753e-03
6  7.189411764705882536e-03 9.075269527442455554e-04
8  1.158299999999999955e-02 2.566666729437228501e-03
12 1.180500000000000126e-02 2.149591472815241995e-03
14 1.092599999999999821e-02 1.509630882037062399e-03
