0.02121 0.00595 0.00193
0.02828 0.00778 0.00123
0.03536 0.00974 0.00186
0.04243 0.01340 0.00161
0.04950 0.01487 0.00139
0.05657 0.01537 0.00136
0.06364 0.01791 0.00121
0.07071 0.02073 0.00192
0.07778 0.02004 0.00131
0.08485 0.02024 0.00145
0.09192 0.02172 0.00161
0.09899 0.02189 0.00192
0.10607 0.02533 0.00132
0.11314 0.02899 0.00175
0.12021 0.02989 0.00125
0.12728 0.03148 0.00158
0.13435 0.03295 0.00116
0.14142 0.03377 0.00178
