0 0.06339273277319533 0.004129447105700231 63.997616561567 -1.7435215371594663 0.0003067128289732768
0.1 0.04483683116314558 0.0002058751758676619 62.938684896222995 -1.7400640577578246 7.28561648249304e-05
0.2 0.04724993554735929 0.0007201106095450285 63.494762334244 -1.7384804825259415 0.00012235270950831101
0.3 0.04736946656343994 0.0003652747833225341 64.415210908764 -1.7356193542686704 0.00018871325144154127
0.4 0.043588162509375146 0.00015699169949526595 64.204924768379 -1.7313770828881445 0.00010524213019644791
0.5 0.044861400870719784 0.0002484293493663012 64.192452388283 -1.7266689843894034 0.00012038256861819364
0.6 0.04459609081952806 0.0005568201150436616 64.037656530748 -1.721334987895655 0.00015630595319851006
0.7 0.053210442247441106 0.00030358969336278033 63.858905650706 -1.7186792492915783 0.00015070953275815314
0.8 0.06313521224610362 0.0011778013509866486 63.682798597358 -1.7189036826193875 0.00014979398341496974
0.9 0.06813099566247141 0.0009657870037001956 63.656546398893 -1.719277478847978 0.0001563996092531106
1.0 0.07260038942583627 0.0002827736495818675 63.581221567155 -0.8585811783879687 0.17171623567759378
