0.00  0.05654  0.00086
0.05  0.05769  0.00051
0.10  0.05206  0.00069
0.15  0.05184  0.00055
0.20  0.04519  0.00071
0.25  0.04223  0.00086
0.30  0.04187  0.00073
0.35  0.04083  0.00057
0.40  0.04908  0.00072
0.45  0.06462  0.00139
0.50  0.06938  0.00080
