3.014134499166098990e-02 5.062358640973692835e-03
2.015122568922322888e-02 2.510575255254154318e-03
2.441143869278372680e-02 3.530442715605895676e-03
2.110505919215488468e-02 2.757300665101523190e-03
2.320736890941954567e-02 2.393314476653588246e-03
2.518510019777076003e-02 3.464244299341655633e-03
2.811503386668168236e-02 3.494970249119660251e-03
1.666557194574591616e-02 9.465247698579536649e-04
6.351028439670192149e-02 4.204392504092381057e-03
8.698052511750953286e-02 7.720020453233888101e-03
7.076357305996627822e-02 6.442530196476868760e-03
7.733429941451275269e-02 5.075623460851483304e-03
5.673318137687988205e-02 5.792431551180598354e-03
6.711741493398470926e-02 6.692858987706181047e-03
5.127105047954472195e-02 5.776961981796192684e-03
6.823999555965232222e-02 6.720505323757417458e-03
1.081568625013349383e-01 7.895047152026544654e-03
1.098488372602324237e-01 8.010595410934708699e-03
1.109090152461524870e-01 1.132092000218610887e-02
1.049260730521665019e-01 8.213199318292403739e-03
9.388645803026551828e-02 6.034712707962196047e-03
9.140413661830382175e-02 5.711385610716372685e-03
9.596769384414483017e-02 3.883092169107439304e-03
9.486194382719115303e-02 8.077223340004066263e-03
1.175167306775954934e-01 5.412672400560546854e-03
1.393154894287922385e-01 7.816376853930774929e-03
1.266463663084682612e-01 6.617010868371675340e-03
1.498027367292324996e-01 8.025025080324484777e-03
1.340522909134693741e-01 7.846531835650066844e-03
1.309280752949606441e-01 7.440663458173115037e-03
1.216195853061066146e-01 5.004759103634193358e-03
1.313056448634024598e-01 8.801962918300277813e-03
1.346325091666974449e-01 7.188904961747760725e-03
1.396381649642268741e-01 4.672554159007433726e-03
1.517194901710778865e-01 8.034238820155616134e-03
1.393350904356887021e-01 9.272567643510946575e-03
1.426187177423154928e-01 5.003180417105993275e-03
1.403112799733902127e-01 5.232728528891997764e-03
1.402171450281001208e-01 6.287618797205273176e-03
1.471905454560828996e-01 6.895199530703190888e-03
1.493506841775120719e-01 7.505915303543424059e-03
1.459775644239511561e-01 6.535904323563514022e-03
1.515883945872926741e-01 7.883197602610325996e-03
1.354179544976934491e-01 6.115480256393898695e-03
1.484473384388955708e-01 5.837734559911152837e-03
1.463479948055358415e-01 7.566903581768081449e-03
1.479898149736891266e-01 5.937025115795497611e-03
1.555967161713223135e-01 9.126420768626705357e-03
1.548017186925831901e-01 7.983950862639825966e-03
1.476044667290312695e-01 6.412045482172228257e-03
1.498232426645567106e-01 3.877788785250078571e-03
1.656934955273476895e-01 7.643998798494230744e-03
1.476972697921830058e-01 6.286246262335679763e-03
1.445894549048658551e-01 6.225507219713936197e-03
1.511529558247022287e-01 7.763765491999612654e-03
1.489262648702933678e-01 4.448934559431248596e-03
1.456444682533404311e-01 5.221190408547081267e-03
1.535201502878389412e-01 7.057468797864319653e-03
1.487958936276034816e-01 7.933341113999870312e-03
1.584031257360063449e-01 4.261065327430322951e-03
1.451807857722260398e-01 7.632876530494374367e-03
1.456914412659495728e-01 6.109696260149652218e-03
1.487152679020329327e-01 4.388281056192409185e-03
1.501045344693168193e-01 7.276521803834695191e-03
1.618174930197380235e-01 9.685975306147807939e-03
1.499998334063469274e-01 6.147733679724439772e-03
1.463203508371329065e-01 4.451415414440414511e-03
1.408745328311116207e-01 5.796542587685363061e-03
1.544675808577298248e-01 7.099643836507189137e-03
1.501274629042653741e-01 5.273682487744960762e-03
1.647107259074459540e-01 6.365577829591986120e-03
1.509413496664799847e-01 9.079101629264171164e-03
1.419216772455167419e-01 6.364526566071135837e-03
1.408804236360534645e-01 6.569025024817122353e-03
1.535686051965956533e-01 6.771309568501897129e-03
1.501065275563614465e-01 9.082519667121131610e-03
1.561210637292431702e-01 7.414996482307486571e-03
1.630913550038999293e-01 7.345777987755756043e-03
1.550836564126787387e-01 6.352682954233804073e-03
1.400951146858555596e-01 4.829822542552804007e-03
1.499779107237519948e-01 6.896280311063675110e-03
1.566698037618293737e-01 5.643892738108902303e-03
1.406293183265348024e-01 5.680404440038169973e-03
1.467360024930254303e-01 7.842683638644282890e-03
1.404161843626109407e-01 7.345419526468371235e-03
1.450621997521851503e-01 5.549302841487395270e-03
1.472911115775392688e-01 7.158837652707374620e-03
1.534113035698589922e-01 5.556395124659648486e-03
1.237571245785418217e-01 6.579890364786067369e-03
1.436475667226014830e-01 4.396393425083053134e-03
1.361414057368692809e-01 6.659047484820036084e-03
1.473162884571896925e-01 5.708785665175697584e-03
