7.069999999999999896e-03 5.897999999999999597e-03 1.355822112225641557e-03
1.413999999999999979e-02 9.332999999999999283e-03 1.053470028050157610e-03
2.120999999999999969e-02 1.248599999999999884e-02 9.994010206118462362e-04
2.827999999999999958e-02 1.573300000000000046e-02 1.010128754169487171e-03
3.536000000000000254e-02 1.811600000000000016e-02 9.408046556007255631e-04
4.243000000000000244e-02 2.069199999999999859e-02 1.049970761497671457e-03
4.950000000000000233e-02 2.246700000000000086e-02 1.039484054711759236e-03
5.657000000000000223e-02 2.431300000000000475e-02 1.142799238711682047e-03
6.364000000000000212e-02 2.598799999999999721e-02 1.260673074194892333e-03
7.070999999999999508e-02 2.764499999999999943e-02 1.405119389945210483e-03
7.778000000000000191e-02 2.958600000000000466e-02 1.154365799909197118e-03
8.484999999999999487e-02 3.144599999999999479e-02 1.122275991011123693e-03
9.192000000000000171e-02 3.324799999999999284e-02 9.984025240352711363e-04
9.898999999999999466e-02 3.514799999999999869e-02 9.585768618112997788e-04
1.060699999999999976e-01 3.606100000000000277e-02 8.713471753554951705e-04
1.131400000000000045e-01 3.720299999999999996e-02 1.010047573137027666e-03
1.202099999999999974e-01 3.876799999999999691e-02 1.001272989748549927e-03
1.272800000000000042e-01 3.996200000000000446e-02 1.103755226488192017e-03
1.343499999999999972e-01 4.143399999999999861e-02 1.015626112307083280e-03
1.414199999999999902e-01 4.318400000000000016e-02 9.979320618158334707e-04
