7.069999999999999896e-03 2.089999999999999844e-03 1.286721803654543089e-03
1.413999999999999979e-02 4.872000000000000462e-03 8.882080837281318810e-04
2.120999999999999969e-02 8.434000000000000524e-03 1.320792337954759550e-03
2.827999999999999958e-02 1.173500000000000064e-02 1.925141683097636404e-03
3.536000000000000254e-02 1.375700000000000187e-02 1.718372805883519551e-03
4.243000000000000244e-02 1.646600000000000147e-02 1.828442889455396706e-03
4.950000000000000233e-02 1.863199999999999926e-02 1.681392458648485596e-03
5.657000000000000223e-02 2.028999999999999901e-02 1.696450706622505905e-03
6.364000000000000212e-02 2.197000000000000342e-02 1.722470899609047229e-03
7.070999999999999508e-02 2.415099999999999886e-02 1.759849965195896693e-03
7.778000000000000191e-02 2.586999999999999716e-02 1.691557270682846580e-03
8.484999999999999487e-02 2.724599999999999939e-02 1.675603891138952679e-03
9.192000000000000171e-02 2.904499999999999790e-02 1.711294393142220307e-03
9.898999999999999466e-02 3.104699999999999821e-02 1.758098432966709833e-03
1.060699999999999976e-01 3.239700000000000218e-02 1.710654874602121666e-03
1.131400000000000045e-01 3.376300000000000134e-02 1.771173932735009690e-03
1.202099999999999974e-01 3.522900000000000337e-02 1.628682872753317752e-03
1.272800000000000042e-01 3.665000000000000202e-02 1.527902483799276935e-03
1.343499999999999972e-01 3.921700000000000186e-02 1.825134542985804064e-03
1.414199999999999902e-01 4.144999999999999379e-02 2.019764837796717265e-03
