7.069999999999999896e-03 3.456000000000000304e-03 1.143514494879710767e-03
1.413999999999999979e-02 7.282000000000000278e-03 8.635285750917568934e-04
2.120999999999999969e-02 1.082300000000000102e-02 8.198372399446123742e-04
2.827999999999999958e-02 1.445999999999999890e-02 9.507944046953577689e-04
3.536000000000000254e-02 1.726700000000000110e-02 1.028442074207390521e-03
4.243000000000000244e-02 2.025500000000000217e-02 1.172975489940007547e-03
4.950000000000000233e-02 2.205800000000000122e-02 1.189149528024125314e-03
5.657000000000000223e-02 2.407500000000000265e-02 1.534919704740283749e-03
6.364000000000000212e-02 2.522800000000000389e-02 1.385582043763558535e-03
7.070999999999999508e-02 2.645399999999999835e-02 1.434556516837172261e-03
7.778000000000000191e-02 2.847299999999999484e-02 1.322353243275033651e-03
8.484999999999999487e-02 3.015500000000000125e-02 1.291787327697558512e-03
9.192000000000000171e-02 3.140199999999999936e-02 1.179991355900541919e-03
9.898999999999999466e-02 3.313200000000000173e-02 1.150124601945372001e-03
1.060699999999999976e-01 3.439099999999999796e-02 1.004371395450906175e-03
1.131400000000000045e-01 3.532599999999999629e-02 1.050442954186470894e-03
1.202099999999999974e-01 3.712100000000000122e-02 9.027158467646390983e-04
1.272800000000000042e-01 3.896100000000000257e-02 9.856271607458875084e-04
1.343499999999999972e-01 4.026900000000000618e-02 9.643365076569490211e-04
1.414199999999999902e-01 4.171399999999999414e-02 9.790538289593680738e-04
