7.069999999999999896e-03 4.220588235294117467e-03 1.326364015697495836e-03
1.413999999999999979e-02 4.937647058823529250e-03 8.762816730522057871e-04
2.120999999999999969e-02 7.189411764705882536e-03 9.075269527442455554e-04
2.827999999999999958e-02 8.931176470588235786e-03 1.064077124176536103e-03
3.536000000000000254e-02 1.032411764705882390e-02 1.105205693743663157e-03
4.243000000000000244e-02 1.234882352941176625e-02 1.371548232932969565e-03
4.950000000000000233e-02 1.436058823529411804e-02 1.330666500685736024e-03
5.657000000000000223e-02 1.574823529411764969e-02 1.536911754359361615e-03
6.364000000000000212e-02 1.827294117647058555e-02 1.294545588256077991e-03
7.070999999999999508e-02 2.104352941176470398e-02 1.492167194073848327e-03
7.778000000000000191e-02 2.291882352941176232e-02 1.367210526753543992e-03
8.484999999999999487e-02 2.484647058823529625e-02 1.508766181957173647e-03
9.192000000000000171e-02 2.601941176470587772e-02 1.286321159343403481e-03
9.898999999999999466e-02 2.739117647058823823e-02 1.224923380797984665e-03
1.060699999999999976e-01 2.870823529411764899e-02 1.180512537593148264e-03
1.131400000000000045e-01 2.984529411764706014e-02 1.324602079740155045e-03
1.202099999999999974e-01 3.155294117647058916e-02 1.541389582191055345e-03
1.272800000000000042e-01 3.325294117647058928e-02 1.981093991001068710e-03
1.343499999999999972e-01 3.513235294117647567e-02 1.764787062723303847e-03
1.414199999999999902e-01 3.695882352941175925e-02 1.944412166416526356e-03
