7.069999999999999896e-03 8.919079203334881814e-03 4.878472664691794677e-03
1.413999999999999979e-02 1.262987216303844071e-02 2.767306884053098714e-03
2.120999999999999969e-02 1.477669245020840280e-02 3.523635819519885769e-03
2.827999999999999958e-02 1.744174108383509184e-02 4.454107990753801601e-03
3.536000000000000254e-02 2.078498749421028857e-02 3.988531300704564568e-03
4.243000000000000244e-02 2.337597545159793982e-02 4.402442959560263179e-03
4.950000000000000233e-02 2.556617369152383579e-02 4.245440754002282116e-03
5.657000000000000223e-02 2.863788050023158976e-02 3.954677866766627414e-03
6.364000000000000212e-02 3.034197869383969959e-02 3.623398157503776845e-03
7.070999999999999508e-02 3.162187679481243130e-02 3.820279136371897491e-03
7.778000000000000191e-02 3.287105419175542775e-02 3.317610935689713127e-03
