7.069999999999999896e-03 7.686000000000000124e-03 4.053112680397622999e-03
1.413999999999999979e-02 9.346000000000000141e-03 2.091342487494576331e-03
2.120999999999999969e-02 1.180500000000000126e-02 2.149591472815241995e-03
2.827999999999999958e-02 1.399599999999999803e-02 2.031548276561499604e-03
3.536000000000000254e-02 1.635600000000000248e-02 1.790398949955009089e-03
4.243000000000000244e-02 1.892699999999999591e-02 1.984910602520929736e-03
4.950000000000000233e-02 2.061199999999999838e-02 2.177617643205528950e-03
5.657000000000000223e-02 2.238200000000000259e-02 2.324472972525170374e-03
6.364000000000000212e-02 2.464299999999999824e-02 1.976077199908950633e-03
7.070999999999999508e-02 2.665500000000000161e-02 2.249030124298027119e-03
7.778000000000000191e-02 2.844699999999999659e-02 2.155922563544432694e-03
8.484999999999999487e-02 3.056499999999999842e-02 2.201381270929685455e-03
9.192000000000000171e-02 3.224399999999999489e-02 2.078439655125931436e-03
9.898999999999999466e-02 3.374399999999999622e-02 2.420752651552818616e-03
1.060699999999999976e-01 3.520999999999999824e-02 2.378524752866784889e-03
1.131400000000000045e-01 3.686300000000000687e-02 2.512676083382018016e-03
1.202099999999999974e-01 3.743799999999999906e-02 2.237487340746311185e-03
1.272800000000000042e-01 3.818499999999999672e-02 2.241803403512448393e-03
1.343499999999999972e-01 4.005899999999999739e-02 1.963778984509204420e-03
1.414199999999999902e-01 4.138499999999999818e-02 1.835085420355139774e-03
