7.069999999999999896e-03 5.326000000000000005e-03 3.292977285071975457e-03
1.413999999999999979e-02 7.938999999999999876e-03 2.570191024029147477e-03
2.120999999999999969e-02 1.158299999999999955e-02 2.566666729437228501e-03
2.827999999999999958e-02 1.488800000000000019e-02 2.944949337425009032e-03
3.536000000000000254e-02 1.632499999999999923e-02 2.961031999151647522e-03
4.243000000000000244e-02 1.872400000000000453e-02 3.275596647940646425e-03
4.950000000000000233e-02 2.058900000000000313e-02 2.978998808324702808e-03
5.657000000000000223e-02 2.166899999999999729e-02 3.338134793563615407e-03
6.364000000000000212e-02 2.363900000000000029e-02 3.445065442048960997e-03
7.070999999999999508e-02 2.610200000000000020e-02 3.636697760331479134e-03
7.778000000000000191e-02 2.638599999999999973e-02 3.399241150609941947e-03
8.484999999999999487e-02 2.690800000000000136e-02 3.415678204983602258e-03
9.192000000000000171e-02 2.873500000000000359e-02 3.225801218302206536e-03
9.898999999999999466e-02 2.988799999999999443e-02 3.022477725310808785e-03
1.060699999999999976e-01 3.148999999999999716e-02 3.044730037293946843e-03
1.131400000000000045e-01 3.361300000000000399e-02 3.172287360880157985e-03
1.202099999999999974e-01 3.448299999999999976e-02 3.076213922990402375e-03
1.272800000000000042e-01 3.524800000000000155e-02 3.181698697237059486e-03
1.343499999999999972e-01 3.683200000000000363e-02 3.145939541694977443e-03
1.414199999999999902e-01 3.824400000000000022e-02 3.190666450759151347e-03
