1 1 0.06730833926699997 0.338584657183
1 2 0.06730838924500004 -0.338585785768
1 3 0.06730735990199999 0.338585305059
1 4 0.06730724477899996 -0.338586280582
2 1 0.13364442414699995 -0.156006255203
2 2 0.133645478182 0.156007049583
2 3 0.13364467707799998 -0.156001414286
2 4 0.13364607006999996 0.155999666429
3 1 0.15362403295600002 -0.0281493100846
3 2 0.15362537770100004 0.0281519122068
3 3 0.153624243356 -0.0281511261357
3 4 0.153626604023 0.0281535888712
4 1 0.11993260853300003 0.150039203443
4 2 0.11993449559299996 -0.150042151362
4 3 0.11993480906499998 0.15003778077
4 4 0.11993722634699999 -0.150040667122
5 1 0.10920732456299997 -0.162873432089
5 2 0.10920957212799998 0.162877859446
5 3 0.10920909025500003 -0.162870879468
5 4 0.10921115193700004 0.162874736509
6 1 0.13481927406600003 0.0867405591481
6 2 0.13482198490800001 -0.0867392213174
6 3 0.13482079895599997 0.0867347738249
6 4 0.13482369905699998 -0.0867336874518
7 1 0.14272823712000005 0.0318877549488
7 2 0.14273008253999997 -0.0318921838661
7 3 0.14272973336100003 0.0318949108643
7 4 0.14273239000100002 -0.0318991405018
8 1 0.12028681275800002 -0.117642520102
8 2 0.12028829319199996 0.117647881347
8 3 0.12028857556799999 -0.117649501732
8 4 0.12029062206100005 0.117653769097
9 1 0.114475879306 0.127573866997
9 2 0.11447794147199997 -0.127578313665
9 3 0.114477566212 0.127577718793
9 4 0.11447962345499996 -0.127579997429
10 1 0.13538687787500003 -0.0629470099163
10 2 0.13538924398899999 0.0629453879596
10 3 0.135389037117 -0.0629432828447
10 4 0.13539176690300003 0.0629410778375
11 1 0.13961901180000003 -0.0364078348147
11 2 0.13962071313900004 0.0364129702555
11 3 0.13962122744100003 -0.0364174533434
11 4 0.13962356733900005 0.0364216098947
12 1 0.11940007344500003 0.108363254322
12 2 0.11940125092800002 -0.108369184583
12 3 0.11940193918099995 0.10837341926
12 4 0.11940338641299997 -0.108377557797
13 1 0.11674527318500005 -0.113044283193
13 2 0.11674734691400002 0.113047950912
13 3 0.11674707709999999 -0.113050554684
13 4 0.11674903655400004 0.113050315776
14 1 0.13648870480099995 0.0505212024188
14 2 0.13649079207399994 -0.0505198852125
14 3 0.136491128058 0.0505171841916
14 4 0.13649360315400005 -0.0505152478497
15 1 0.13779010279500004 0.0424035728043
15 2 0.137791440687 -0.0424084419542
15 3 0.13779241618600002 0.0424133599221
15 4 0.13779427828199997 -0.0424177870017
16 1 0.11824142442800001 -0.10746736341
16 2 0.11824270463700004 0.107472948995
16 3 0.11824310952100003 -0.107478704487
16 4 0.11824438787199998 0.107482130581
17 1 0.118251200552 0.107451288955
17 2 0.11825304015100002 -0.107454599224
17 3 0.11825283660899999 0.107457368804
17 4 0.118254321005 -0.107457456751
18 1 0.13779943071300005 -0.0423611233348
18 2 0.13780117296399996 0.0423591498784
18 3 0.13780171387399998 -0.0423570904903
18 4 0.13780368473100002 0.0423546180421
19 1 0.136478484429 -0.0505656433592
19 2 0.13647948745899996 0.0505699958124
19 3 0.13648066453899999 -0.0505753141199
19 4 0.13648223400899995 0.0505789998309
20 1 0.11673684772500004 0.11306479376
20 2 0.11673761165399998 -0.11307078137
20 3 0.11673820132900004 0.113076850195
20 4 0.11673906632700004 -0.113079508275
21 1 0.11940918782200005 -0.108355061593
21 2 0.11941065480900004 0.108358128583
21 3 0.11941020224999999 -0.108361813939
21 4 0.11941147704800004 0.108361312436
22 1 0.13962637092600005 0.036374366792
22 2 0.13962731969599995 -0.0363724567746
22 3 0.13962809509700003 0.0363708477562
22 4 0.13962932873400002 -0.0363681240065
23 1 0.13537805333499997 0.062985371727
23 2 0.13537845872999998 -0.0629891664021
23 3 0.13538013458800002 0.062994028596
23 4 0.13538100582799995 -0.0629973746011
24 1 0.11446967232100003 -0.127597797362
24 2 0.11447000835700005 0.127601130257
24 3 0.11447055075799994 -0.127609792455
24 4 0.114470848696 0.127610865858
25 1 0.12029339867 0.117646015188
25 2 0.12029356028500005 -0.117648246558
25 3 0.12029337150899999 0.117653385483
25 4 0.12029357824200004 -0.117652734573
26 1 0.14273308058099998 -0.0318715054775
26 2 0.14273274283399995 0.0318690195513
26 3 0.142734166105 -0.031869210261
26 4 0.14273423160800003 0.0318666037263
27 1 0.134814857038 -0.0867646948668
27 2 0.134814343791 0.0867664105032
27 3 0.13481668416899995 -0.0867727482126
27 4 0.13481628780099997 0.0867745899641
28 1 0.10920478705900005 0.162894744887
28 2 0.10920414783900001 -0.162895102364
28 3 0.10920461696600003 0.162907369991
28 4 0.109203432584 -0.162906289291
29 1 0.11993684295399998 -0.150052278594
29 2 0.11993547593499998 0.150052872784
29 3 0.119935150662 -0.150060576241
29 4 0.11993368483599998 0.150058726685
30 1 0.15362846424499998 0.0281511458431
30 2 0.15362665836900002 -0.0281495960986
30 3 0.15362784194400003 0.0281511171388
30 4 0.15362626213999997 -0.0281489792309
31 1 0.13364544143 0.156006616107
31 2 0.13364450933899996 -0.156005494016
31 3 0.133645936345 0.156007999592
31 4 0.13364519712800005 -0.156006223874
32 1 0.06730766401699995 -0.338586695343
32 2 0.06730778820000005 0.338585679334
32 3 0.067308819425 -0.338586167393
32 4 0.06730876622799997 0.338585026019

