7.069999999999999896e-03 1.551000000000000078e-03 9.413611952911592629e-04
1.413999999999999979e-02 4.135000000000000654e-03 8.545586580217884786e-04
2.120999999999999969e-02 7.622000000000000303e-03 1.128486419944874823e-03
2.827999999999999958e-02 1.081000000000000016e-02 1.545133003983799368e-03
3.536000000000000254e-02 1.299699999999999987e-02 1.543197038618205914e-03
4.243000000000000244e-02 1.581700000000000120e-02 1.773461615034280930e-03
4.950000000000000233e-02 1.818999999999999784e-02 1.746211041082950093e-03
5.657000000000000223e-02 2.007800000000000210e-02 1.631686734639955236e-03
6.364000000000000212e-02 2.275900000000000492e-02 1.656671029504650861e-03
7.070999999999999508e-02 2.565700000000000619e-02 1.869365694560590901e-03
7.778000000000000191e-02 2.755300000000000110e-02 1.711139707913997146e-03
8.484999999999999487e-02 2.956100000000000047e-02 1.663653780087671940e-03
9.192000000000000171e-02 3.200000000000000067e-02 1.444212588229309285e-03
9.898999999999999466e-02 3.417399999999999605e-02 1.593441056330606540e-03
1.060699999999999976e-01 3.586299999999999905e-02 1.656279897843357038e-03
1.131400000000000045e-01 3.797199999999999881e-02 1.938192869659776957e-03
1.202099999999999974e-01 3.880099999999999522e-02 1.837054680732176648e-03
1.272800000000000042e-01 3.963400000000000256e-02 1.826128253984368906e-03
1.343499999999999972e-01 4.012800000000000394e-02 1.580584259063717639e-03
1.414199999999999902e-01 4.072699999999999931e-02 1.506690777830673334e-03
