0.00707    0.034639581366237376    0.0024177709427004473
0.01414    0.03490105811874095    0.0016016687911083146
0.02121    0.035080343705293206    0.0017690539142968431
0.02828    0.03528845940629461    0.001212248351194892
0.03536    0.03594326949213147    0.0017961553087979928
0.04243    0.03641951949213161    0.0024729748598338566
0.0495    0.0372207253218884    0.002283624345283125
0.05657    0.03808955722460651    0.002652285831754214
0.06364    0.03905982331902716    0.0020675722367955625
0.07071    0.03992643007868371    0.0024257164174043924

