7.069999999999999896e-03 1.302000000000000032e-02 1.859133669212625212e-03
1.413999999999999979e-02 1.784799999999999928e-02 1.085604716275680257e-03
2.120999999999999969e-02 2.063399999999999956e-02 9.437623641574186375e-04
2.827999999999999958e-02 2.410099999999999743e-02 9.746701493325832634e-04
3.536000000000000254e-02 2.642199999999999757e-02 1.020155674394844676e-03
4.243000000000000244e-02 2.844200000000000200e-02 1.240772178927300289e-03
4.950000000000000233e-02 3.019599999999999715e-02 1.231842278865277361e-03
5.657000000000000223e-02 3.233600000000000363e-02 1.504413972282895489e-03
6.364000000000000212e-02 3.413100000000000162e-02 1.405145508479459932e-03
7.070999999999999508e-02 3.564900000000000013e-02 1.465622359272674086e-03
7.778000000000000191e-02 3.712799999999999434e-02 1.251892008122106395e-03
8.484999999999999487e-02 3.889200000000000296e-02 1.343345301849081883e-03
9.192000000000000171e-02 4.019300000000000650e-02 1.207600554819349180e-03
9.898999999999999466e-02 4.136000000000000093e-02 1.297388916246782018e-03
1.060699999999999976e-01 4.261700000000000210e-02 1.272740389867470191e-03
1.131400000000000045e-01 4.397500000000000714e-02 1.453289888494377216e-03
1.202099999999999974e-01 4.479599999999999554e-02 1.281414608938105919e-03
1.272800000000000042e-01 4.569399999999999851e-02 1.323870613013220258e-03
1.343499999999999972e-01 4.684699999999999975e-02 1.147904656319504542e-03
1.414199999999999902e-01 4.783699999999999758e-02 1.196575990064985794e-03
