0.00707    0.017096100840336116    0.003381964685374788
0.01414    0.02191541983573088    0.002490994279878891
0.02121    0.023844473246925853    0.001899462452461646
0.02828    0.02673694279067554    0.002586075115167154
0.03536    0.027295874994065453    0.002488802028516776
0.04243    0.027669247827944724    0.004043616928642394
0.0495    0.030538472677206472    0.0026736090835079124
0.05657    0.03275924863504723    0.003625315741772042
0.06364    0.03530242994825041    0.002963466369554824
0.07071    0.03837834116697525    0.002704306509582896
0.07778    0.03984935778379142    0.0030548747347231074
0.08485    0.04131861373023779    0.0034379539789855685
0.09192    0.04259081920903946    0.0024471915727264483
0.09899    0.04392810273940088    0.004553559563149029
0.10607    0.04475588686321976    0.002975940567361996
0.11314    0.04568563466742624    0.00338497331714735
0.12021    0.04690994535441286    0.00323973320182733
0.12728    0.047937662108911344    0.00337152122815887
0.13435    0.04964336324360253    0.0024951224786183487
0.14142    0.0513238407159473    0.0026544654967286477
