0.00707    0.01810238897592933    0.0028358343909046903
0.01414    0.021849352039120713    0.001399332878809225
0.02121    0.023690778331671623    0.001896923966924507
0.02828    0.026168434316099252    0.0018418864841932938
0.03536    0.028855332621184067    0.0013769251296851988
0.04243    0.0308354512177752    0.0016937867663170943
0.0495    0.03296382860940984    0.0019369340808217327
0.05657    0.03574575710962347    0.0026769020110069684
0.06364    0.037157175710962324    0.0021683316564764183
0.07071    0.038362578455110825    0.002976079050463601
0.07778    0.03948786625836771    0.002607154368486813
