0.00707    0.007433711864406768    0.0025852371978653207
0.01414    0.011980152542372856    0.0014172898744616396
0.02121    0.016270423728813533    0.0012539896375030714
0.02828    0.020646796610169448    0.001489025574738723
0.03536    0.023377203389830455    0.0014288867391899695
0.04243    0.02656886440677964    0.0018122136276382643
0.0495    0.028060796610169445    0.001589925753066381
0.05657    0.02965566101694911    0.002204261145304668
0.06364    0.030172694915254192    0.001961609320759878
0.07071    0.03094408474576263    0.001922518707448557
0.07778    0.03257791525423725    0.0016746884064679439
0.08485    0.03366576271186438    0.0019344952580567097
0.09192    0.03531608474576269    0.0025002231923798514
0.09899    0.03732433898305082    0.0017600994870426
0.10607    0.03822038983050846    0.002645951316576734
0.11314    0.039130203389830504    0.0022087269483643374
0.12021    0.04087566101694913    0.0021345284541622565
0.12728    0.04233252542372877    0.0018592555078147082
0.13435    0.043150169491525385    0.00129726162223866
0.14142    0.04447086440677965    0.0023660821008614644
