0.00707    0.01810238897592933    0.0029325005536631078
0.01414    0.021849352039120713    0.0020016829963421996
0.02121    0.023690778331671623    0.0020624938983538877
0.02828    0.026168434316099252    0.0022428274511965248
0.03536    0.028855332621184067    0.0021310359431939733
0.04243    0.0308354512177752    0.0021149668516933463
0.0495    0.03296382860940984    0.0022023070447041615
0.05657    0.03574575710962347    0.0026262239632749273
0.06364    0.037157175710962324    0.0023550139892948136
0.07071    0.038362578455110825    0.0025693786515501287
0.07778    0.03948786625836771    0.00260877534200208
0.08485    0.04084152898447518    0.002540837137885945
0.09192    0.0419434971751412    0.0028094296968699823
0.09899    0.04289827223092625    0.003139283374129281
0.10607    0.04433659872762664    0.0032557470711052456
0.11314    0.04575709229454497    0.0034656562552269217
0.12021    0.04677543687983661    0.0032058167849313584
0.12728    0.04794711973602999    0.0030564965231949597
0.13435    0.04945736324360258    0.0027761687479163476
0.14142    0.05070278986848966    0.0027021521232816425
