7.069999999999999896e-03 1.810238897592933785e-02 3.161227687939487455e-03
1.413999999999999979e-02 2.184935203912071952e-02 1.696180339291932480e-03
2.120999999999999969e-02 2.369077833167163027e-02 1.788031804776341093e-03
2.827999999999999958e-02 2.616843431609925871e-02 2.370500853785713347e-03
3.536000000000000254e-02 2.885533262118404260e-02 1.892111675250101417e-03
4.243000000000000244e-02 3.083545121777520395e-02 2.296769207165102935e-03
4.950000000000000233e-02 3.296382860940984261e-02 2.143768444495946883e-03
5.657000000000000223e-02 3.574575710962347996e-02 2.538496772587631352e-03
6.364000000000000212e-02 3.715717571096232436e-02 2.321517151209029611e-03
7.070999999999999508e-02 3.836257845511076986e-02 2.813260594219501014e-03
7.778000000000000191e-02 3.948786625836771952e-02 2.769877842972977462e-03
